,duration_ms_x,explicit,name,popularity,uri,orig_uri,isrc,acousticness,danceability,duration_ms_y,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
101,270040,False,Love Will Take You,39,spotify:track:4Kh0kLj0LUZvDeJN9T8cqk,spotify:track:4Kh0kLj0LUZvDeJN9T8cqk,USAT21102306,0.119,0.572,270040,0.534,0.326,2,0.0816,-9.348,1,0.0352,103.038,4,0.337
102,280200,False,Speak Up,48,spotify:track:3WPVBSy8gle6w4Fd0NVXS7,spotify:track:3WPVBSy8gle6w4Fd0NVXS7,USAT21206049,0.286,0.148,280200,0.808,3.17e-05,9,0.122,-6.888,0,0.0869,175.505,3,0.342
103,212760,False,I Didn't Mean It - Soundtrack Version,37,spotify:track:2tsfrXrljBVa0fCXyQoISy,spotify:track:2tsfrXrljBVa0fCXyQoISy,USAT21102310,0.000646,0.458,212760,0.938,0.0,10,0.137,-4.473,1,0.0376,173.99,4,0.876
104,229626,False,Northern Lights,37,spotify:track:0iWLD7eUjAS5Ln1Se4H7Wi,spotify:track:0iWLD7eUjAS5Ln1Se4H7Wi,USAT21102312,0.5,0.713,229627,0.501,0.0913,2,0.0832,-11.872,1,0.0338,117.975,4,0.549
105,201213,False,From Now On,51,spotify:track:0bMYIPW5vK6BWsCzjs02SM,spotify:track:0bMYIPW5vK6BWsCzjs02SM,USAT21102308,0.00443,0.449,201213,0.905,0.000531,9,0.0447,-6.603,1,0.0525,146.354,4,0.321
106,197000,False,Monsters,42,spotify:track:5B0G5hiPZ3uU8gK0R6ECSv,spotify:track:5B0G5hiPZ3uU8gK0R6ECSv,USNV91100130,0.00102,0.489,197000,0.951,0.0338,1,0.249,-4.553,1,0.059,119.945,4,0.648
107,257720,False,It Will Rain,79,spotify:track:0M3HkE321xpCbCYqVKzr1q,spotify:track:0M3HkE321xpCbCYqVKzr1q,USAT21102075,0.337,0.576,257720,0.835,0.0,2,0.082,-6.826,1,0.0486,150.017,4,0.476
108,267120,False,"Flightless Bird, American Mouth - Wedding Version",49,spotify:track:3NW5y01Tna1lSVzAoe7imO,spotify:track:3NW5y01Tna1lSVzAoe7imO,USAT21102313,0.965,0.245,267120,0.242,0.00833,4,0.271,-12.963,1,0.0318,135.714,3,0.138
109,213533,False,Satellite Heart,39,spotify:track:4s2R37IwPPfm9lsqDFXfG9,spotify:track:4s2R37IwPPfm9lsqDFXfG9,USAT20903257,0.13,0.45,213533,0.393,0.11,6,0.116,-9.472,1,0.0276,75.974,4,0.138
110,184600,False,In The Air Tonight,57,spotify:track:4Ed7NDNt5NmyVKcCKLRjjG,spotify:track:4Ed7NDNt5NmyVKcCKLRjjG,NLYK91800018,0.00537,0.67,184600,0.782,0.000481,1,0.104,-7.855,0,0.032,119.988,4,0.261
111,213278,False,Worth My Time,11,spotify:track:1HEw1ZYTMRl03yemXzuiq9,spotify:track:1HEw1ZYTMRl03yemXzuiq9,NLYK91800015,0.126,0.718,213279,0.609,1.44e-06,0,0.0533,-8.821,1,0.0531,104.98,4,0.339
112,173799,False,Eastside (with Halsey & Khalid),72,spotify:track:0d2iYfpKoM0QCKvcLCkBao,spotify:track:0d2iYfpKoM0QCKvcLCkBao,USUM71809132,0.555,0.56,173800,0.68,0.0,6,0.116,-7.648,0,0.321,89.391,4,0.319
113,167440,False,For You,13,spotify:track:3PEOQwIjl63hKEc67hyYSY,spotify:track:3PEOQwIjl63hKEc67hyYSY,NLYK91800016,0.5,0.755,167441,0.533,0.0,7,0.383,-8.212,1,0.0413,105.069,4,0.475
114,202276,False,(It Happens) Sometimes,54,spotify:track:4cWafPsRizm6woL5j4HNTD,spotify:track:4cWafPsRizm6woL5j4HNTD,GBCPZ1814360,0.000431,0.833,202276,0.886,0.00451,11,0.11,-6.767,1,0.0573,122.025,4,0.604
115,279187,False,Feel My Needs - Gorgon City Remix,34,spotify:track:5XrQLG0F2A5BsF6KfzGpL6,spotify:track:5XrQLG0F2A5BsF6KfzGpL6,GBJAJ1801329,0.00043,0.646,279188,0.902,0.906,7,0.0663,-6.505,1,0.0428,125.001,4,0.293
116,434022,False,Blackbird - Dub Mix,6,spotify:track:0ETkHmCoTwWxZB4lQtgVmY,spotify:track:0ETkHmCoTwWxZB4lQtgVmY,ES84B1510547,0.00277,0.753,434023,0.694,0.907,1,0.0828,-11.681,0,0.0494,124.997,5,0.0349
117,491150,False,Messed Up,16,spotify:track:0UHpHP93B9SPxa61doPeM7,spotify:track:0UHpHP93B9SPxa61doPeM7,DEGA21200680,0.00258,0.787,491151,0.608,0.909,4,0.269,-9.487,0,0.111,135.001,4,0.0816
118,257573,True,High By The Beach,49,spotify:track:0VD1GQqBRp3oAx1Sv1lNKd,spotify:track:0VD1GQqBRp3oAx1Sv1lNKd,GBUM71502978,0.244,0.536,257573,0.486,0.00788,11,0.12,-11.067,0,0.0346,131.988,4,0.0968
119,272742,False,Love,46,spotify:track:1sWiWerHnR6J4LNdFxdywM,spotify:track:1sWiWerHnR6J4LNdFxdywM,GBUM71604605,0.487,0.527,272743,0.366,0.0023,10,0.11,-10.943,1,0.0277,98.994,4,0.234
120,188720,False,New For You,35,spotify:track:4r8slqwskSBYn72lZ127nD,spotify:track:4r8slqwskSBYn72lZ127nD,USAT21206054,0.822,0.364,188720,0.396,0.0292,10,0.125,-11.758,0,0.0293,159.905,4,0.267
121,224600,False,Ghosts,48,spotify:track:4RD9ieX3yq8OLW5tlf1KLL,spotify:track:4RD9ieX3yq8OLW5tlf1KLL,USAT21206052,0.919,0.646,224600,0.297,0.0371,11,0.103,-12.922,0,0.0304,110.963,4,0.181
122,219426,False,The Antidote,41,spotify:track:2rKP4A3wm8b5zLFyqSXCMY,spotify:track:2rKP4A3wm8b5zLFyqSXCMY,USAT21206048,0.00567,0.454,219427,0.798,0.000814,11,0.0924,-6.23,0,0.0536,179.931,4,0.416
123,261959,False,Decode - Twilight Soundtrack Version,60,spotify:track:4IDfVjI1TlB1UwlC01T4Bm,spotify:track:4IDfVjI1TlB1UwlC01T4Bm,USAT20804057,0.000705,0.282,261960,0.866,0.0055,10,0.101,-4.223,0,0.0588,163.987,4,0.277
124,150786,False,Fire In The Water,50,spotify:track:42YunpdquRjWicoxW971f4,spotify:track:42YunpdquRjWicoxW971f4,USAT21206046,0.129,0.327,150787,0.39,0.0198,5,0.119,-9.131,1,0.0358,97.938,4,0.0649
125,86160,False,A Good Time,14,spotify:track:09LFQSEhFOWSp0VRmRMreE,spotify:track:09LFQSEhFOWSp0VRmRMreE,DEE861300039,0.962,0.283,86160,0.327,0.776,5,0.105,-11.121,0,0.0339,53.186,4,0.129
126,118826,False,Maddy's Vision,9,spotify:track:2i50u11IefMPv9WY8D2aVm,spotify:track:2i50u11IefMPv9WY8D2aVm,DEE861300032,0.933,0.181,118827,0.299,0.955,6,0.105,-14.783,0,0.0377,115.836,4,0.0304
127,64693,False,Confession,18,spotify:track:5Skcz6AVKkMonGLeq0fdCA,spotify:track:5Skcz6AVKkMonGLeq0fdCA,DEE861300040,0.982,0.445,64693,0.0655,0.878,4,0.0957,-20.263,1,0.0281,74.883,4,0.085
128,298333,False,The Forgotten,37,spotify:track:6l847nvbQHe1GkAkS4KP4v,spotify:track:6l847nvbQHe1GkAkS4KP4v,USRE11200547,0.145,0.507,298333,0.429,0.0,9,0.141,-6.576,1,0.0268,131.899,4,0.0788
129,236346,False,All I've Ever Needed,37,spotify:track:5oPc42EXh6CWTO8fqGNgg5,spotify:track:5oPc42EXh6CWTO8fqGNgg5,USAT21206053,0.88,0.433,236347,0.31,0.00405,0,0.118,-8.941,1,0.0305,142.845,4,0.164
130,220102,False,Like a Drug,33,spotify:track:3WnGZ4pYVAuymiLPRWQUb8,spotify:track:3WnGZ4pYVAuymiLPRWQUb8,USAT21102320,0.0298,0.569,220102,0.862,0.0,5,0.118,-4.66,0,0.13,158.069,4,0.763
131,281946,False,Video Games,51,spotify:track:5UOo694cVvjcPFqLFiNWGU,spotify:track:5UOo694cVvjcPFqLFiNWGU,GBUM71111621,0.806,0.236,281947,0.255,0.0,6,0.0888,-9.666,0,0.033,74.036,5,0.181
132,236053,False,Young And Beautiful,85,spotify:track:2nMeu6UenVvwUktBCpLMK9,spotify:track:2nMeu6UenVvwUktBCpLMK9,GBUM71301823,0.262,0.324,236053,0.416,3.69e-05,11,0.11,-8.92,0,0.0368,113.986,4,0.151
133,230533,False,National Anthem,41,spotify:track:3vJ7kCW4ROYpWFqlvFBkWb,spotify:track:3vJ7kCW4ROYpWFqlvFBkWb,GBUM71111567,0.552,0.52,230533,0.903,0.000207,0,0.103,-5.999,0,0.311,85.001,4,0.44
134,180902,True,Cherry,49,spotify:track:0CYDYDMUwyFYEBMWfbxozX,spotify:track:0CYDYDMUwyFYEBMWfbxozX,GBUM71702621,0.048,0.449,180902,0.534,0.0011,8,0.384,-9.493,0,0.0494,94.261,3,0.342
135,209440,True,Blue Jeans - Remastered 2011,36,spotify:track:0n2uyQNCK59Xf9GjC8YSor,spotify:track:0n2uyQNCK59Xf9GjC8YSor,GBUM71111620,0.434,0.553,209440,0.824,0.0,3,0.0801,-4.399,1,0.0589,117.955,4,0.508
136,164710,False,White Mustang,60,spotify:track:4JIYhVDT2AWqNaWmAZr1id,spotify:track:4JIYhVDT2AWqNaWmAZr1id,GBUM71702622,0.456,0.658,164710,0.46,0.00111,6,0.0963,-8.646,0,0.0444,114.801,4,0.223
137,351640,True,Brooklyn Baby,57,spotify:track:0CuQKW9YZZA3vcnfpKLCSj,spotify:track:0CuQKW9YZZA3vcnfpKLCSj,GBUM71402169,0.542,0.404,351640,0.664,0.00402,1,0.11,-6.698,1,0.0407,107.747,4,0.0949
138,295569,False,13 Beaches,39,spotify:track:6VXpPeE3e5KGVQJuYednVS,spotify:track:6VXpPeE3e5KGVQJuYednVS,GBUM71701636,0.539,0.333,295569,0.389,0.0772,7,0.163,-9.132,1,0.0364,144.204,4,0.25
139,264066,False,Lust For Life (with The Weeknd),48,spotify:track:2Q4LPFmpHNY8c8gEkaM9yy,spotify:track:2Q4LPFmpHNY8c8gEkaM9yy,GBUM71701127,0.604,0.504,264066,0.655,0.00193,0,0.364,-8.644,0,0.0542,99.982,4,0.262
140,217306,False,Havana (feat. Young Thug),80,spotify:track:1rfofaqEpACxVEHIZBJe6W,spotify:track:1rfofaqEpACxVEHIZBJe6W,USSM11706905,0.184,0.765,217307,0.523,3.56e-05,2,0.132,-4.333,1,0.03,104.988,4,0.394
141,212000,False,New Rules,56,spotify:track:3QftqIoFrzYaEOGrQdjWe7,spotify:track:1Y8tTuBW1YOFc6o2N9jLGM,DEUM71601962,0.00261,0.764,212000,0.718,1.11e-05,9,0.113,-5.18,0,0.0703,116.01,4,0.596
142,199386,False,Bang Bang,78,spotify:track:0puf9yIluy9W0vpMEUoAnN,spotify:track:0puf9yIluy9W0vpMEUoAnN,USUM71409737,0.26,0.706,199387,0.786,0.0,0,0.38,-3.417,0,0.091,150.028,4,0.751
143,231240,False,We Can't Stop,76,spotify:track:2y4lAQpi5VTNLu2ldeTdUH,spotify:track:2y4lAQpi5VTNLu2ldeTdUH,USRC11300686,0.00882,0.613,231240,0.622,0.0,1,0.37,-5.794,0,0.0334,80.003,4,0.484
144,198160,True,breathin,68,spotify:track:4OafepJy2teCjYJbvFE60J,spotify:track:4OafepJy2teCjYJbvFE60J,USUM71808582,0.0211,0.568,198160,0.656,1.37e-05,8,0.213,-5.413,1,0.0433,100.049,4,0.364
145,176320,False,Issues,73,spotify:track:7vu0JkJh0ldukEYbTVcqd0,spotify:track:0xG0SHshCStMEyNbNC5d4k,USUM71615691,0.401,0.728,176320,0.415,0.0,8,0.0616,-6.852,1,0.0639,114.145,4,0.455
146,186986,False,2002,59,spotify:track:4Pbg79cTBu4vgSphoyNq3j,spotify:track:4Pbg79cTBu4vgSphoyNq3j,GBAHS1800094,0.0372,0.697,186987,0.683,0.0,1,0.137,-2.881,0,0.117,96.133,4,0.603
147,261640,False,Halo,68,spotify:track:2MfOcbtgz2yTsiznFmVZUN,spotify:track:2MfOcbtgz2yTsiznFmVZUN,USSM10804556,0.272,0.508,261640,0.72,0.0,11,0.0563,-5.908,0,0.0628,79.983,4,0.472
148,224573,False,Worth It (feat. Kid Ink),72,spotify:track:41Fflg7qHiVOD6dEPvsCzO,spotify:track:41Fflg7qHiVOD6dEPvsCzO,USSM11406644,0.063,0.884,224573,0.765,7.04e-06,8,0.118,-3.865,1,0.0882,99.987,4,0.594
149,218773,False,Love Myself,67,spotify:track:36phXHOKx8rO7CMp2vNX4x,spotify:track:36phXHOKx8rO7CMp2vNX4x,USUM71510716,0.0026,0.617,218773,0.759,0.0,0,0.419,-6.785,0,0.0678,122.924,4,0.324
150,232253,False,Delicate,80,spotify:track:6NFyWDv5CjfwuzoCkw47Xf,spotify:track:6NFyWDv5CjfwuzoCkw47Xf,USCJY1750007,0.216,0.75,232253,0.404,0.000357,9,0.0911,-10.178,0,0.0682,95.045,4,0.0499
151,195519,False,I'm a Mess,70,spotify:track:04ZTP5KsCypmtCmQg5tH9R,spotify:track:04ZTP5KsCypmtCmQg5tH9R,USWB11800739,0.00281,0.63,195519,0.694,0.0,11,0.0719,-6.257,0,0.0253,97.005,4,0.216
152,218234,False,Ain't Your Mama,68,spotify:track:2hgzdQdnfWwtdpZbhZlV72,spotify:track:2hgzdQdnfWwtdpZbhZlV72,USSM11602625,0.0472,0.757,218235,0.678,9.14e-06,8,0.0654,-5.529,0,0.233,120.075,4,0.82
153,252534,False,"Love Me Like You Do - From ""Fifty Shades Of Grey""",74,spotify:track:3zHq9ouUJQFQRf3cm1rRLu,spotify:track:3zHq9ouUJQFQRf3cm1rRLu,GBUM71406823,0.247,0.262,252534,0.606,0.0,8,0.125,-6.646,1,0.0484,189.857,4,0.275
154,223078,False,Send My Love (To Your New Lover),69,spotify:track:563SfWAHJs4FBZMkRN0IFN,spotify:track:3KZcrZ36LW9RnChK1iIkth,GBBKS1500215,0.0355,0.688,223079,0.533,3.48e-06,6,0.172,-8.363,0,0.0865,164.069,4,0.567
155,264893,False,"Lady Marmalade - From ""Moulin Rouge"" Soundtrack",63,spotify:track:7GbqE3MlkKosIaCvf50JRK,spotify:track:7GbqE3MlkKosIaCvf50JRK,USIR10110334,0.0144,0.76,264893,0.801,1.49e-05,5,0.665,-3.769,1,0.0534,109.919,4,0.653
156,190185,False,Royals,77,spotify:track:2dLLR6qlu5UJ5gk0dKz0h3,spotify:track:2dLLR6qlu5UJ5gk0dKz0h3,NZUM71200031,0.12,0.674,190185,0.426,0.0,7,0.132,-9.504,1,0.122,84.876,4,0.337
157,209186,False,Replay,63,spotify:track:7d1CFwrBmH34gmS0Hkbfbt,spotify:track:7d1CFwrBmH34gmS0Hkbfbt,USHR11334762,0.0416,0.688,209187,0.723,0.0002,6,0.302,-6.682,0,0.121,140.023,4,0.618
158,226720,False,Give A Little,50,spotify:track:3D4uUFRoYDFHbkQlTKL2Om,spotify:track:4za2QYGfHlYml23pChrpXO,USUG11801240,0.211,0.618,226720,0.695,3.96e-05,7,0.11,-5.415,1,0.189,199.95,3,0.766
159,231906,False,Malibu,73,spotify:track:1UZOjK1BwmwWU14Erba9CZ,spotify:track:1UZOjK1BwmwWU14Erba9CZ,USRC11700814,0.0767,0.573,231907,0.781,2.64e-05,8,0.0813,-6.406,1,0.0555,139.934,4,0.343
160,235545,True,Girls Like You (feat. Cardi B) - Cardi B Version,62,spotify:track:6FRLCMO5TUHTexlWo8ym1W,spotify:track:6FRLCMO5TUHTexlWo8ym1W,USUM71805272,0.566,0.779,235545,0.541,0.0,0,0.13,-6.824,1,0.0658,124.939,4,0.447
161,229029,False,The Story Never Ends,56,spotify:track:2hTcD5aTYlQoTT76KofQam,spotify:track:3u5bTqHMM1P34ZkbwzdckV,TCACS1676215,0.913,0.601,229029,0.126,1.05e-06,9,0.148,-9.403,1,0.0379,119.916,4,0.348
162,200600,False,Where Were You In The Morning?,54,spotify:track:376Gg7Oxo5C5jUWDWpVXeI,spotify:track:376Gg7Oxo5C5jUWDWpVXeI,USUM71804952,0.555,0.714,200600,0.519,0.0,7,0.0993,-7.472,1,0.0772,88.017,4,0.451
163,202600,True,Entertainer,59,spotify:track:4By48hpAtUx7F7F1yxvwvm,spotify:track:5LTGmestwpHZ1BfCmpFQJx,USRC11802219,0.475,0.697,202600,0.568,2.51e-05,5,0.0922,-8.017,1,0.0369,153.931,4,0.502
164,231272,False,Unlonely,31,spotify:track:0sguop6x3D6B21kLVL7RUR,spotify:track:0sguop6x3D6B21kLVL7RUR,USAT21802784,0.399,0.796,231272,0.666,0.0,5,0.238,-4.848,0,0.0409,97.986,4,0.753
165,199053,False,Don't Let Me Be Yours,41,spotify:track:65ACnVMmePTp8Xdk11jP2y,spotify:track:65ACnVMmePTp8Xdk11jP2y,USSM11701005,0.203,0.792,199053,0.428,0.0,4,0.15,-6.931,1,0.0676,112.075,4,0.501
166,216930,False,Lips On You,52,spotify:track:6SEBdRAW54AFwa8spgf0Ws,spotify:track:6SEBdRAW54AFwa8spgf0Ws,USUM71710375,0.134,0.653,216931,0.555,2.1e-05,9,0.09,-6.656,1,0.0322,103.038,4,0.0972
167,222653,False,Solo (feat. Demi Lovato),68,spotify:track:6kPJZM97LwdG9QIsT7khp6,spotify:track:6kPJZM97LwdG9QIsT7khp6,GBAHS1800328,0.0441,0.737,222653,0.636,6.66e-05,11,0.35,-4.546,0,0.0437,105.005,4,0.565
168,191164,False,Bending (feat. Joey Busse),14,spotify:track:052xyncfeyzYbAh9C57eil,spotify:track:1jUQhXmXXnonZN4fzZy2fZ,GBSMU5554776,0.157,0.354,191164,0.836,0.0,1,0.19,-4.342,0,0.199,108.26,4,0.517
169,253390,True,I Like It,77,spotify:track:58q2HKrzhC3ozto2nDdN4z,spotify:track:58q2HKrzhC3ozto2nDdN4z,USAT21801431,0.099,0.816,253390,0.726,0.0,5,0.372,-3.998,0,0.129,136.048,4,0.65
170,206550,False,Adrenaline,14,spotify:track:7BVla5SeUZAVZqgY1jhrIJ,spotify:track:7BVla5SeUZAVZqgY1jhrIJ,NLYK91800006,0.239,0.841,206550,0.47,1.64e-06,8,0.0639,-7.624,0,0.0552,100.114,4,0.549
171,260000,True,No Brainer,61,spotify:track:5WvAo7DNuPRmk4APhdPzi8,spotify:track:5WvAo7DNuPRmk4APhdPzi8,USSM11806283,0.0733,0.552,260000,0.76,0.0,0,0.0865,-4.706,1,0.342,135.702,5,0.639
172,159600,False,Run Free - Alex Grey Remix,28,spotify:track:6qynl60zV0oHvGY57xXaG1,spotify:track:6qynl60zV0oHvGY57xXaG1,NLYK91800014,0.0623,0.598,159600,0.764,0.00302,4,0.387,-6.289,0,0.0592,200.042,4,0.669
173,187859,False,Games,21,spotify:track:30sQrQCMLQcwW6YiAGL9e4,spotify:track:30sQrQCMLQcwW6YiAGL9e4,NLYK91800004,0.00397,0.616,187859,0.816,0.0,6,0.099,-4.916,0,0.0354,100.018,4,0.388
174,212000,False,Mistakes,37,spotify:track:2Rl7eTc2aCUte9eVEvi4Ce,spotify:track:2Rl7eTc2aCUte9eVEvi4Ce,NLYK91800001,0.0221,0.773,212000,0.519,2.54e-05,0,0.158,-10.272,0,0.0487,104.918,4,0.28
175,178285,False,Gotta Have Ya,3,spotify:track:5eZVN1Py8xrNtmz53h8cmu,spotify:track:5eZVN1Py8xrNtmz53h8cmu,NLYK91800013,0.0047,0.708,178286,0.708,0.0,9,0.132,-6.984,1,0.0371,105.001,4,0.539
176,216419,False,Ocean (feat. Khalid),65,spotify:track:3nc420PXjTdBV5TN0gCFkS,spotify:track:3nc420PXjTdBV5TN0gCFkS,NLM5S1800214,0.584,0.506,216420,0.693,9.58e-05,0,0.0891,-7.265,0,0.0412,139.912,4,0.221
177,198360,False,Apologies,13,spotify:track:0n2zq2hddMskLBZOV5fOTn,spotify:track:0n2zq2hddMskLBZOV5fOTn,NLYK91800017,0.16,0.78,198360,0.484,0.0,7,0.0697,-8.472,0,0.104,104.936,4,0.473
178,200428,False,Call Out My Name,24,spotify:track:4Mtr11mM9OevzTi68GWozM,spotify:track:4Mtr11mM9OevzTi68GWozM,NLYK91800009,0.596,0.542,200429,0.502,0.0,9,0.0994,-10.465,1,0.0703,140.137,3,0.454
179,175432,False,Bye Bae,17,spotify:track:71IEpGD42ZHfZkNh9JOESL,spotify:track:71IEpGD42ZHfZkNh9JOESL,NLYK91800010,0.02,0.651,175432,0.641,0.0,7,0.0772,-6.848,1,0.074,103.959,4,0.494
180,214846,False,One Kiss (with Dua Lipa),85,spotify:track:7ef4DlsgrMEH11cDZd32M6,spotify:track:7ef4DlsgrMEH11cDZd32M6,GBARL1800368,0.037,0.791,214847,0.862,2.19e-05,9,0.0814,-3.24,0,0.11,123.994,4,0.592
181,162636,True,Pressing Me,27,spotify:track:3wtVRcrYtWJVs0rBTabJJ8,spotify:track:3wtVRcrYtWJVs0rBTabJJ8,USAT21802824,0.00365,0.936,162636,0.523,0.0,1,0.105,-6.39,1,0.269,130.014,4,0.278
182,218868,False,All I Am,50,spotify:track:6X6SdJzxyw7GzxwP2fr9WV,spotify:track:6X6SdJzxyw7GzxwP2fr9WV,GBAHS1800455,0.0445,0.74,218868,0.669,0.0,0,0.184,-5.199,1,0.0373,122.007,4,0.536
183,192992,False,I Believe You,46,spotify:track:4GUXTRTjQ4voLzwLw9qbPx,spotify:track:4GUXTRTjQ4voLzwLw9qbPx,QM24S1804495,0.219,0.46,192993,0.498,0.00329,5,0.099,-6.312,1,0.0282,76.902,4,0.154
184,259550,False,Perfect Duet (Ed Sheeran & Beyoncé),67,spotify:track:1bhUWB0zJMIKr9yVPrkEuI,spotify:track:1bhUWB0zJMIKr9yVPrkEuI,GBAHS1701196,0.779,0.587,259550,0.299,0.0,8,0.123,-7.365,1,0.0263,94.992,3,0.356
185,194733,False,Sunrise In The East,31,spotify:track:4LUnZWnO2E2NDUOhfFJr2E,spotify:track:4LUnZWnO2E2NDUOhfFJr2E,GBUM71802146,0.0412,0.771,194733,0.719,2.87e-06,6,0.542,-3.645,0,0.0406,107.018,4,0.476
186,211871,True,Just the Same,43,spotify:track:4uoeDHQanb8lJ5lNGfaz69,spotify:track:6UYMm9Jx9a05o0FDUBzNgr,QM24S1705865,0.385,0.741,211871,0.565,0.0,7,0.14,-4.637,1,0.0415,92.044,4,0.63
187,213240,False,Maybe It's My First Time,16,spotify:track:1ywMOfO0f9atfKRVtA9TiE,spotify:track:1ywMOfO0f9atfKRVtA9TiE,AUGKE1700016,0.351,0.707,213240,0.658,0.0,11,0.157,-6.194,0,0.0338,91.005,4,0.628
188,214289,False,Happier,83,spotify:track:7BqHUALzNBTanL6OvsqmC1,spotify:track:2dpaYNEQHiRxtZbfNsse99,USUG11801651,0.191,0.687,214290,0.792,0.0,5,0.167,-2.749,1,0.0452,100.011,4,0.671
189,189473,False,Gemini,15,spotify:track:0pXBCtdQznCasg0cmbzFQF,spotify:track:0pXBCtdQznCasg0cmbzFQF,NLYK91800019,0.0599,0.679,189474,0.864,0.0,6,0.101,-3.695,1,0.0393,94.974,4,0.519
190,219658,False,Someone,12,spotify:track:7CDRaqIaJYJoxa4tlhcihh,spotify:track:7CDRaqIaJYJoxa4tlhcihh,NLYK91800012,0.0196,0.564,219658,0.746,0.0,0,0.118,-6.353,1,0.0455,144.963,4,0.404
191,197546,True,God is a woman,74,spotify:track:5OCJzvD7sykQEKHH7qAC3C,spotify:track:5OCJzvD7sykQEKHH7qAC3C,USUM71808574,0.0233,0.602,197547,0.658,6e-05,1,0.237,-5.934,1,0.0558,145.031,4,0.268
192,170562,False,Run Free,60,spotify:track:1oIdcFtf58sZbS7QyZQJ2P,spotify:track:1oIdcFtf58sZbS7QyZQJ2P,NLYK91700007,0.202,0.727,170562,0.69,3.27e-06,7,0.414,-4.559,1,0.0345,100.002,4,0.699
193,127837,False,Stranger Love,30,spotify:track:4GlM9yBl7W9lBMPQEWoEu4,spotify:track:4GlM9yBl7W9lBMPQEWoEu4,NLYK91800007,0.102,0.726,127838,0.676,0.00192,11,0.265,-6.314,0,0.0349,116.991,4,0.752
194,202620,True,FRIENDS,75,spotify:track:08bNPGLD8AhKpnnERrAc6G,spotify:track:08bNPGLD8AhKpnnERrAc6G,GBAHS1800025,0.205,0.626,202621,0.88,0.0,9,0.128,-2.384,0,0.0504,95.079,4,0.534
195,127946,True,I Love It (& Lil Pump),68,spotify:track:4S8d14HvHb70ImctNgVzQQ,spotify:track:4S8d14HvHb70ImctNgVzQQ,USUM71814031,0.0114,0.901,127947,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329
196,134191,False,Crooked,23,spotify:track:7tP2cluHDyI0wgMIZmzRoU,spotify:track:2LbMnCJb61TYYvpVQeHvBv,GBSMU5375757,0.00263,0.581,134191,0.742,0.0,0,0.0921,-4.588,1,0.0845,135.919,4,0.172
197,213309,False,Promises (with Sam Smith),74,spotify:track:5N5k9nd479b1xpDZ4usjrg,spotify:track:5N5k9nd479b1xpDZ4usjrg,GBARL1801049,0.0119,0.781,213309,0.768,4.91e-06,11,0.325,-5.991,1,0.0394,123.07,4,0.486
198,244679,True,Lucky You (feat. Joyner Lucas),72,spotify:track:60SdxE8apGAxMiRrpbmLY0,spotify:track:60SdxE8apGAxMiRrpbmLY0,USUM71813334,0.0627,0.876,244679,0.786,0.0,10,0.127,-4.884,0,0.306,153.068,4,0.575
199,189466,False,Natural,80,spotify:track:2FY7b99s15jUprqC0M5NCT,spotify:track:4zIO3ilp5HvTeK3HJHxhMP,USUM71806694,0.217,0.704,189467,0.611,0.0,2,0.0812,-6.112,1,0.041,99.994,4,0.22
200,172048,False,Hide & Seek - Sunday Morning Edit,38,spotify:track:3ZcGIobqYYasFAEYXUhM5s,spotify:track:3ZcGIobqYYasFAEYXUhM5s,NLYK91800008,0.159,0.76,172048,0.47,0.0,3,0.112,-7.022,1,0.0359,103.972,4,0.452
201,161750,False,Words,19,spotify:track:78HmwDX8BDdIWbfuWO7F7R,spotify:track:32kKlyZ9LrEGkhiWsDlexG,GBSMU5488392,0.312,0.829,161750,0.598,0.0,11,0.127,-3.526,0,0.0401,91.943,4,0.665
202,229412,True,Better,64,spotify:track:4T3fNx3CgwDRRYgmFCbD4J,spotify:track:4T3fNx3CgwDRRYgmFCbD4J,USRC11803179,0.0984,0.442,229413,0.585,0.391,0,0.14,-10.332,0,0.0964,97.565,4,0.116
203,193103,False,Always,52,spotify:track:5poevcmYCOZ8uZQnUuOPxC,spotify:track:5poevcmYCOZ8uZQnUuOPxC,NLL4S1700012,0.0699,0.491,193103,0.612,0.0,10,0.0946,-5.761,1,0.0796,173.846,4,0.279
204,159047,False,By Your Side,21,spotify:track:54oBcNRInIMsbnmH48BKAG,spotify:track:54oBcNRInIMsbnmH48BKAG,NLZ541800961,0.0921,0.636,159048,0.936,0.000433,9,0.281,-4.135,0,0.084,126.068,4,0.481
205,37640,True,raindrops (an angel cried),57,spotify:track:0v2LUO8oTHnkjQ8MmKuXyk,spotify:track:0v2LUO8oTHnkjQ8MmKuXyk,USUM71808568,0.942,0.336,37640,0.231,0.0,1,0.188,-6.217,1,0.0497,168.685,5,0.429
206,73813,True,pete davidson,55,spotify:track:0XOnMqLQDO89iAg7dWWwnG,spotify:track:0XOnMqLQDO89iAg7dWWwnG,USUM71808591,0.43,0.652,73813,0.31,1.16e-05,4,0.182,-10.212,1,0.0509,119.913,4,0.304
207,245666,True,R.E.M,61,spotify:track:1xWH8zYtDeS9mW1JJG23VZ,spotify:track:1xWH8zYtDeS9mW1JJG23VZ,USUM71808571,0.375,0.831,245667,0.485,1.47e-05,10,0.118,-6.677,0,0.15,80.022,4,0.622
